ID_REF,VALUE
10363_at,8.6886
10365_at,6.6023
10367_at,8.388
10368_at,3.9047
10369_at,4.0898
10370_at,9.4384
10371_at,8.4568
10376_at,14.071
10379_at,10.388
1038_at,3.5803
10380_at,7.2937
10381_at,7.3253
10382_at,4.8297
10383_at,12.756
10384_at,8.8447
10385_at,7.1819
10388_at,4.9259
10389_at,4.8907
1039_at,8.8688
10390_at,9.9798
10391_at,4.0529
103910_at,10.819
10392_at,7.1491
10393_at,9.233
10394_at,4.622
10395_at,5.1207
10396_at,3.5827
10397_at,9.5937
10398_at,9.798
10399_at,14.264
104_at,5.58
1040_at,8.7583
10400_at,7.9487
10401_at,7.351
10402_at,3.6631
10403_at,9.2743
10404_at,5.347
10406_at,11.97
10407_at,4.3886
10408_at,4.1179
10409_at,11.829
1041_at,3.8931
10411_at,5.2941
10413_at,10.511
10417_at,5.126
10418_at,3.7835
10419_at,10.158
10420_at,6.7561
10421_at,8.0916
10422_at,8.742
10423_at,10.701
10424_at,8.9179
10425_at,7.4512
10426_at,7.4421
10427_at,9.9512
10428_at,10.053
1043_at,3.8203
10430_at,11.905
10432_at,7.1165
10434_at,12.251
10435_at,7.247
10436_at,10.541
10437_at,9.3423
10438_at,7.9676
10439_at,6.4331
1044_at,6.6426
10440_at,9.897
10443_at,7.7667
10444_at,5.9292
10445_at,7.614
10446_at,4.3538
10449_at,4.7246
1045_at,4.4941
10450_at,8.7763
10451_at,7.6667
10454_at,5.1733
10455_at,10.39
10456_at,11.142
10457_at,7.9735
10458_at,5.7688
10459_at,9.8655
1046_at,3.8513
10460_at,8.4422
10461_at,4.3853
10462_at,3.5739
10463_at,9.6572
10464_at,8.3653
10465_at,10.171
10466_at,8.1809
10467_at,10.377
10468_at,6.09
10469_at,6.9317
1047_at,5.4091
10471_at,8.7925
10472_at,6.5568
10473_at,11.036
10474_at,5.088
10475_at,8.7425
10478_at,8.3069
10479_at,9.3791
1048_at,4.574
10480_at,11.746
10481_at,4.9284
10482_at,9.1978
10483_at,10.208
10484_at,10.57
10485_at,6.6005
10486_at,8.7524
10487_at,11.774
10488_at,9.9183
10489_at,9.5177
10490_at,11.571
10491_at,8.9111
10492_at,8.9353
10493_at,10.061
10494_at,7.0962
10495_at,5.693
10497_at,8.1925
10498_at,7.7415
10499_at,4.7788
105_at,4.1214
1050_at,6.9891
10500_at,4.8583
10501_at,4.7162
10505_at,7.3518
10507_at,6.6658
10509_at,10.193
1051_at,11.756
10512_at,8.1163
10513_at,8.5223
10514_at,7.3116
10516_at,6.4984
10518_at,7.7549
10519_at,10.56
1052_at,10.598
10520_at,7.666
10521_at,8.8662
10522_at,7.4876
10523_at,5.9922
10524_at,8.2919
10525_at,11.139
10526_at,7.4379
10527_at,10.733
10528_at,8.5957
10529_at,4.9585
1053_at,4.1131
10531_at,9.0468
10533_at,7.2836
10534_at,10.712
10535_at,9.242
10536_at,6.6688
10537_at,5.2146
10538_at,5.7339
10539_at,10.391
1054_at,10.083
10540_at,10.803
10541_at,12.523
10542_at,11.751
10544_at,8.1392
10548_at,9.8573
10549_at,12.271
10550_at,11.186
10551_at,11.398
10552_at,11.064
10553_at,9.9032
10554_at,8.4058
10555_at,7.4463
10556_at,5.3917
10557_at,7.8369
10558_at,8.9344
10559_at,9.5153
1056_at,7.2387
10560_at,8.2326
10561_at,8.5403
10562_at,3.6786
10563_at,3.5973
10564_at,8.6863
10565_at,9.2531
10566_at,4.0977
10567_at,10.371
10568_at,4.3637
10569_at,9.533
10570_at,4.4673
10572_at,9.7371
10573_at,8.4106
10574_at,10.911
10575_at,12.74
10576_at,11.387
10577_at,11.728
10578_at,3.9158
10579_at,7.219
1058_at,8.9908
10580_at,4.2592
10581_at,12.655
10584_at,3.8265
10585_at,7.1427
10586_at,3.4327
10587_at,7.3822
10589_at,10.203
1059_at,6.9413
10590_at,4.8444
10591_at,9.1856
10592_at,7.8178
10594_at,11.672
10595_at,4.5326
10598_at,10.868
10599_at,4.2492
1060_at,9.2797
10600_at,9.2436
10602_at,9.8128
10603_at,7.2035
10606_at,10.729
10607_at,6.0517
10608_at,6.1046
10609_at,10.097
10610_at,10.267
10611_at,8.6876
10612_at,4.2963
10613_at,9.4949
10614_at,10.031
10615_at,9.346
10616_at,8.0394
10617_at,7.6796
10618_at,8.3401
1062_at,8.3591
10621_at,8.4384
10622_at,4.6941
10623_at,8.1744
10625_at,8.575
10627_at,13.194
10628_at,12.484
10629_at,4.7878
1063_at,8.9433
10630_at,7.9149
10631_at,3.6153
10632_at,10.494
10633_at,3.8767
10634_at,6.5776
10635_at,9.4927
10636_at,4.749
10637_at,4.3666
10638_at,7.19
10640_at,9.4279
10641_at,9.3291
10642_at,5.6865
10643_at,11.692
10644_at,7.7741
10645_at,5.9921
10647_at,3.5591
10648_at,3.5156
10650_at,5.0278
10651_at,10.649
10652_at,8.3469
10653_at,12.951
10654_at,7.9105
10655_at,3.9928
10656_at,5.0783
10657_at,11.515
10658_at,7.5441
10659_at,5.1512
10660_at,3.6513
10661_at,3.7986
10663_at,4.1907
10664_at,9.4582
10665_at,3.4904
10666_at,3.4938
10667_at,7.0999
10668_at,8.8118
10669_at,5.5667
10670_at,9.6322
10671_at,10.409
10672_at,8.257
10673_at,4.6908
10675_at,4.7453
10677_at,4.5809
10678_at,7.7136
1068_at,4.2612
10681_at,8.1496
10682_at,9.1685
10683_at,4.8297
10686_at,6.5313
10687_at,6.1115
1069_at,11.357
10690_at,3.3716
10691_at,6.5407
10692_at,4.0474
10693_at,5.3115
10694_at,13.232
10695_at,8.2631
10699_at,4.1335
107_at,4.6681
1070_at,10.769
1071_at,3.8332
10712_at,8.1647
10713_at,8.1725
10714_at,10.055
10715_at,4.3355
10716_at,3.4444
10717_at,8.3797
10718_at,3.6674
1072_at,13.268
10721_at,7.6922
10723_at,8.8182
10724_at,9.9383
10725_at,9.8785
10726_at,9.703
10728_at,13.097
1073_at,9.7679
10730_at,11.476
10732_at,8.6935
10733_at,6.719
10734_at,6.8693
10735_at,10.536
10736_at,4.2916
10737_at,7.4686
10738_at,4.134
10739_at,4.2635
10740_at,3.6888
10741_at,5.8718
10742_at,3.9257
10743_at,7.2571
10744_at,3.7724
10745_at,6.759
10746_at,7.5428
10747_at,3.991
10748_at,3.9845
10749_at,7.1501
1075_at,9.0523
10750_at,3.8908
10752_at,3.4109
10753_at,3.8612
10755_at,8.7998
10758_at,8.4459
10761_at,7.1164
10762_at,7.3307
10763_at,5.5344
10765_at,9.0055
10766_at,7.1965
10767_at,6.9848
10768_at,10.996
10769_at,12.288
10771_at,7.1945
10772_at,10.196
10773_at,5.8706
10775_at,8.3983
10776_at,10.623
10777_at,3.5415
10778_at,4.3346
10780_at,4.6638
10781_at,9.3839
10782_at,9.8383
10783_at,9.0983
10785_at,5.1947
10786_at,4.1891
10787_at,10.94
10788_at,4.6598
10791_at,6.9864
10793_at,6.2907
10794_at,4.0282
10795_at,7.4853
10797_at,12.068
10798_at,4.0767
10799_at,8.9191
108_at,4.0968
1080_at,3.8551
10800_at,3.8032
10801_at,8.3278
10802_at,9.8799
10803_at,3.8093
10804_at,5.4365
10806_at,6.8306
10807_at,8.7884
10808_at,9.7385
10809_at,10.138
1081_at,5.1571
10810_at,6.3031
10811_at,6.295
10813_at,6.8856
10814_at,4.2081
10815_at,3.7636
10816_at,3.9004
10817_at,5.0671
10818_at,5.552
10825_at,4.5376
10826_at,5.6326
10827_at,7.8748
10838_at,8.6872
1084_at,5.2523
10840_at,4.5472
10841_at,4.1272
10842_at,4.2456
10844_at,7.3242
10845_at,9.5301
10846_at,3.8503
10847_at,5.2446
10848_at,8.6171
10849_at,5.7635
10850_at,3.5825
10855_at,7.8492
10856_at,10.79
10857_at,11.27
10858_at,4.7425
10859_at,4.1068
10861_at,3.6787
10863_at,3.9168
10864_at,4.1034
10865_at,4.9149
10866_at,10.107
10867_at,5.3795
10868_at,6.2613
10869_at,6.0744
1087_at,3.7072
10870_at,5.2392
10871_at,3.9551
10873_at,9.2295
10874_at,8.735
10875_at,3.6246
10876_at,3.5365
10879_at,3.3494
1088_at,3.6877
10880_at,3.9624
10881_at,4.2064
10882_at,7.686
10884_at,9.8028
10885_at,9.3395
10886_at,3.8137
10888_at,3.8727
1089_at,6.0002
10890_at,10.978
10891_at,3.8659
10892_at,6.8013
10893_at,3.8962
10894_at,3.5658
10895_at,3.5149
10896_at,4.6294
10897_at,10.896
10898_at,9.0486
10899_at,11.97
109_at,7.4826
10900_at,4.6414
10902_at,7.5777
10903_at,7.4936
10904_at,11.177
10905_at,6.6529
10906_at,8.1963
10907_at,7.1059
10908_at,6.8517
10910_at,9.3984
10911_at,3.4729
10912_at,3.9032
10913_at,6.2447
10914_at,11.145
10915_at,11.01
10916_at,9.3768
10917_at,4.8584
10919_at,6.189
10920_at,8.7358
10921_at,10.347
10922_at,7.9733
10923_at,10.666
10924_at,6.6443
10926_at,10.477
10927_at,10.555
10928_at,7.4393
10929_at,8.3167
10930_at,4.1872
10933_at,13.012
10935_at,11.991
10936_at,4.3879
10938_at,9.1687
10939_at,9.6464
10940_at,7.3169
10942_at,10.42
10943_at,6.6083
10944_at,10.036
10945_at,10.688
10946_at,10.264
10947_at,7.7854
10948_at,6.6515
10949_at,9.9408
10950_at,10.661
10952_at,12.691
10953_at,8.6304
10954_at,10.296
10955_at,11.189
10956_at,10.45
10957_at,10.874
10959_at,11.848
10960_at,8.4681
10961_at,11.016
10962_at,7.5065
10963_at,10.216
10964_at,6.8589
10966_at,7.3267
10969_at,9.9793
10970_at,11.079
10972_at,12.893
10973_at,8.7036
10974_at,8.7854
10975_at,7.8344
10978_at,8.2921
10979_at,8.8828
10980_at,9.1967
10981_at,9.7212
10982_at,6.5778
10983_at,12.055
10984_at,6.0841
10985_at,9.1305
10987_at,11.252
10988_at,9.4843
10989_at,10.955
10990_at,3.5511
10991_at,4.31
10992_at,11.399
10993_at,4.2753
10994_at,8.1014
10998_at,6.0591
10999_at,5.4656
11000_at,6.6909
11001_at,8.3517
11004_at,9.5542
11005_at,6.1035
11006_at,3.5011
11007_at,6.0589
11009_at,4.7004
1101_at,4.2364
11010_at,6.7455
11011_at,7.3579
11012_at,4.8926
11013_at,4.6875
11014_at,12.086
11015_at,10.779
11016_at,6.2191
11017_at,9.9512
11018_at,8.2644
11019_at,6.9455
1102_at,5.7826
11020_at,6.1901
11021_at,5.8642
11022_at,5.3291
11024_at,3.8265
11025_at,7.9861
11026_at,3.2603
11027_at,3.8338
1103_at,4.5778
11030_at,5.9938
11031_at,11.298
11033_at,8.3478
11034_at,13.129
11035_at,5.3676
11037_at,5.2381
1104_at,6.9519
11040_at,5.7936
11041_at,10.306
11043_at,7.5887
11044_at,10.234
11045_at,4.6932
11046_at,8.505
11047_at,9.3074
1105_at,8.8416
11051_at,9.7823
11052_at,7.8925
11054_at,6.5611
11055_at,3.935
11056_at,7.2155
11057_at,6.8174
11059_at,8.815
1106_at,8.9381
11060_at,5.6964
11061_at,3.935
11062_at,6.9008
11063_at,4.05
11064_at,7.6232
11065_at,11.604
11066_at,8.6876
11067_at,6.0607
11068_at,7.1879
11069_at,3.6317
1107_at,7.438
11070_at,7.5404
11072_at,9.6915
11073_at,9.8042
11074_at,3.8578
11075_at,3.6767
11076_at,4.7375
11077_at,5.7511
11078_at,8.8646
11079_at,9.6501
1108_at,8.9062
11080_at,8.1863
11081_at,3.5243
11082_at,3.3795
11083_at,7.1774
11085_at,3.637
11086_at,3.5422
1109_at,3.2534
11091_at,7.9693
11092_at,6.8745
11093_at,5.2392
11094_at,6.9414
11095_at,3.7569
11096_at,3.6083
11097_at,7.7091
11098_at,12.369
11099_at,5.857
111_at,4.0347
11100_at,8.5688
11101_at,6.0887
11102_at,8.0339
11103_at,8.9299
11104_at,8.6589
11105_at,3.7731
11107_at,3.6451
11108_at,7.5279
1111_at,6.8966
11112_at,9.8131
11113_at,8.409
11116_at,8.0092
11117_at,3.7971
11118_at,9.5051
11119_at,7.4652
1112_at,6.5626
11120_at,8.471
11122_at,4.4603
11123_at,4.7198
11124_at,8.5148
11126_at,3.8639
11127_at,6.6038
11128_at,7.4156
11129_at,7.6574
1113_at,3.9037
11130_at,9.9785
11131_at,4.0189
11132_at,5.3006
11133_at,7.2301
11135_at,6.5447
11136_at,6.125
11137_at,10.352
11138_at,9.8329
1114_at,3.8539
11140_at,9.4337
11141_at,3.9588
11142_at,8.0355
11144_at,4.7003
11145_at,11.266
11146_at,8.9544
11147_at,8.5504
11148_at,3.4649
11149_at,4.7853
11151_at,4.3595
11152_at,7.2728
11153_at,7.6197
11154_at,5.6493
11155_at,4.0466
11156_at,7.4554
11157_at,10.526
1116_at,3.5727
11160_at,7.0026
11161_at,10.371
11162_at,7.049
11163_at,7.6919
11164_at,10.738
11166_at,3.7248
11167_at,11.551
11168_at,9.2376
11169_at,6.6491
1117_at,4.6565
11170_at,4.1212
11171_at,11.906
11172_at,3.4912
11174_at,3.6793
11176_at,6.8752
11177_at,9.2124
11178_at,3.7352
11179_at,8.4702
1118_at,3.7082
11180_at,5.4887
11181_at,3.4605
11182_at,7.3463
11183_at,9.3328
11184_at,5.4193
11185_at,3.3395
11186_at,7.2574
11187_at,7.6622
11188_at,9.3118
11189_at,4.3898
1119_at,9.8423
11190_at,6.2052
11193_at,7.3051
11194_at,4.5655
11196_at,8.0133
11197_at,3.5763
11198_at,10.124
11199_at,4.0802
112_at,7.3586
11201_at,3.444
11202_at,6.7842
1121_at,5.2059
11211_at,7.0392
11212_at,8.4751
11213_at,3.8803
11214_at,7.754
11215_at,9.6445
11216_at,7.2551
11218_at,8.1144
11219_at,4.192
1122_at,6.3291
11221_at,8.556
11222_at,11.856
11223_at,5.0374
11226_at,7.0224
11227_at,6.3511
11228_at,4.6144
1123_at,6.1023
11230_at,6.6369
11231_at,7.2346
11232_at,8.5781
11234_at,9.5864
11235_at,11.986
11236_at,10.602
11237_at,7.8135
11238_at,4.56
112399_at,7.0805
1124_at,4.3547
11240_at,5.1148
11243_at,9.1206
11244_at,8.2068
11245_at,4.9871
112464_at,6.5185
11247_at,5.4162
112476_at,4.2225
112479_at,4.8201
11248_at,4.6717
112483_at,10.645
112487_at,7.5559
11249_at,3.6392
11250_at,4.3359
11251_at,3.9713
11252_at,8.8668
11253_at,8.957
11254_at,3.5851
11255_at,4.5452
11257_at,7.9207
112574_at,5.1486
11258_at,10.466
11259_at,5.9997
11260_at,12.422
112609_at,4.3624
11261_at,9.7374
112611_at,7.462
112616_at,10.196
11262_at,3.5867
11264_at,6.7554
11266_at,10.236
11267_at,9.5163
11270_at,8.867
112703_at,6.2954
112724_at,6.4175
11273_at,5.0219
112744_at,3.5849
11275_at,9.4001
112752_at,9.7983
112755_at,4.5776
11276_at,7.8452
11277_at,5.4942
112770_at,6.525
11278_at,4.7591
11279_at,3.9131
1128_at,3.7902
11280_at,3.3422
112802_at,4.6857
11281_at,3.6202
112812_at,7.1147
112817_at,7.0224
11282_at,10.157
11283_at,3.4941
11284_at,7.8628
112840_at,7.7344
112849_at,8.524
11285_at,6.9523
112858_at,7.463
112869_at,7.4756
112885_at,3.6005
1129_at,3.8602
112936_at,7.2927
112937_at,3.4209
112939_at,4.5928
112942_at,8.8375
112950_at,9.0814
112970_at,7.7864
113_at,8.0886
1130_at,6.4224
113000_at,5.123
113026_at,6.5106
11309_at,4.164
113091_at,4.1075
1131_at,3.8518
11311_at,9.2902
113115_at,7.8246
11313_at,7.1188
113130_at,9.3102
11314_at,3.9124
113146_at,9.0506
11315_at,12.636
11316_at,9.8963
11317_at,4.0622
113174_at,8.7331
113177_at,4.8702
113178_at,5.9873
113179_at,5.5737
11318_at,4.1471
113189_at,9.5934
11319_at,9.0547
1132_at,4.2858
11320_at,6.4483
113201_at,11.686
11321_at,9.5992
11322_at,8.792
113220_at,4.7451
113230_at,4.8326
113235_at,6.892
113246_at,10.979
11325_at,10.651
113251_at,8.6565
11326_at,3.8829
113263_at,6.8377
113277_at,6.7791
113278_at,6.3888
11329_at,9.1449
1133_at,3.8744
11330_at,4.2789
11331_at,12.257
11332_at,7.9858
11333_at,4.1858
11334_at,6.8078
11335_at,11.928
11336_at,8.9073
11337_at,12.065
11338_at,5.7688
11339_at,8.2997
1134_at,3.4935
11340_at,9.5381
113402_at,11.474
11341_at,3.6946
113419_at,7.4119
11342_at,9.9525
11343_at,7.7546
11344_at,5.8854
113444_at,7.1214
11345_at,12.154
113451_at,5.3123
113452_at,8.8376
11346_at,5.5745
1135_at,4.5792
113510_at,6.433
113540_at,3.7366
1136_at,4.4836
113612_at,5.7202
113622_at,4.7512
113655_at,5.6937
113675_at,6.8508
113691_at,5.3804
1137_at,3.8429
113730_at,5.1784
113746_at,3.586
113763_at,5.4691
113791_at,6.184
1138_at,7.1046
113802_at,7.7951
113828_at,5.8105
113829_at,8.8561
113835_at,3.6942
113878_at,5.8994
114_at,3.9456
1140_at,6.49
114026_at,3.4432
114034_at,7.1309
114036_at,4.0964
114038_at,3.7206
114041_at,4.1075
114043_at,4.2517
114044_at,5.7582
114049_at,9.6888
114088_at,3.5918
1141_at,4.913
114112_at,8.7682
114131_at,4.3519
114132_at,3.488
114134_at,4.4027
1142_at,3.6824
114294_at,7.4537
114299_at,4.1003
1143_at,4.0637
114327_at,7.0483
1144_at,3.7228
1145_at,3.6257
114548_at,4.2011
114569_at,11.796
114571_at,4.442
1146_at,4.2373
114609_at,5.3386
114614_at,4.9958
114625_at,4.7018
114659_at,7.8009
1147_at,7.4844
114757_at,5.5947
114769_at,6.8626
114770_at,4.0842
114771_at,3.6505
114780_at,5.7076
114781_at,4.5518
114783_at,4.1093
114784_at,4.1543
114785_at,7.7261
114786_at,3.4283
114787_at,4.7133
114788_at,3.4422
114789_at,7.175
114790_at,6.4043
114791_at,7.0897
114792_at,3.2414
114793_at,8.6747
114794_at,7.2486
114795_at,3.6299
114796_at,5.6587
114798_at,3.6149
114799_at,8.2207
114800_at,4.1902
114801_at,3.5597
114803_at,7.0424
114804_at,6.6284
114805_at,3.7552
114815_at,3.798
114818_at,8.6835
114819_at,4.6349
114821_at,7.2498
114822_at,4.5168
114823_at,7.3316
114825_at,7.1889
114826_at,8.0693
114827_at,3.8781
114836_at,4.8975
114876_at,10.25
114879_at,5.4659
114880_at,4.1354
114881_at,5.196
114882_at,10.139
114883_at,11.456
114884_at,5.1035
114885_at,7.5228
114897_at,4.4187
114898_at,3.8525
114899_at,5.9968
1149_at,3.8998
114900_at,3.5791
114904_at,7.7916
114905_at,3.8199
114907_at,5.8182
114908_at,12.794
114915_at,9.2398
114926_at,9.1349
114932_at,10.338
114960_at,3.5854
114971_at,8.6574
114984_at,6.608
114987_at,5.7487
114990_at,7.4513
114991_at,7.0678
115_at,6.1386
115004_at,7.1518
115019_at,4.2115
115024_at,11.131
115098_at,7.8802
115106_at,7.9856
115111_at,3.4835
115123_at,4.3834
115196_at,6.4702
1152_at,8.4103
115201_at,6.993
115207_at,7.3912
115209_at,9.2907
115265_at,4.0351
115273_at,4.8147
115286_at,7.9409
115290_at,8.9256
115294_at,10.082
1153_at,7.5972
115330_at,4.5098
115350_at,3.398
115352_at,4.6315
115353_at,9.9399
115361_at,4.153
115362_at,3.5541
115399_at,5.3447
1154_at,5.4811
115416_at,11.522
115426_at,10.576
1155_at,10.259
115509_at,7.7904
115548_at,8.3166
115557_at,6.0887
115560_at,4.3118
115572_at,7.1395
115584_at,3.9702
115650_at,5.5576
115677_at,4.3317
115701_at,3.9377
115703_at,5.4178
115704_at,4.6353
115708_at,5.8595
115727_at,3.8788
115749_at,6.8205
115752_at,9.6721
115761_at,3.6338
115795_at,3.8221
1158_at,3.7513
115811_at,4.9958
115817_at,8.4752
115825_at,6.6619
115827_at,3.4353
115861_at,4.9397
115908_at,9.779
115939_at,7.2108
115948_at,4.0077
115950_at,4.5276
115992_at,5.6599
116_at,3.9296
1160_at,3.7187
116028_at,9.2278
116039_at,8.1821
116064_at,8.0361
116068_at,9.168
116071_at,5.8051
116085_at,4.439
116092_at,10.351
116093_at,3.4364
1161_at,6.8053
116113_at,5.9147
116115_at,5.9135
116123_at,3.8878
116135_at,3.8952
116138_at,8.0875
116143_at,7.9718
116151_at,8.4395
116154_at,5.1285
116159_at,4.7345
116173_at,3.9731
116179_at,3.5558
116224_at,7.8594
116225_at,7.5544
116228_at,8.8616
116236_at,6.6792
116238_at,8.6573
116254_at,11.328
116255_at,4.6782
116285_at,3.5107
116328_at,3.4007
116337_at,3.5419
116349_at,5.7106
116362_at,9.0861
116369_at,3.7289
116372_at,3.9804
116379_at,3.5324
1164_at,12.112
116412_at,3.859
116437_at,3.5208
116441_at,3.4619
116442_at,3.5147
116443_at,3.865
116444_at,4.3517
116447_at,7.7456
116448_at,4.1056
116449_at,4.3682
116461_at,8.0198
116496_at,8.9195
116511_at,3.935
116519_at,4.8102
116535_at,4.6019
116540_at,9.9891
116541_at,8.9455
116729_at,5.8914
116828_at,5.1675
116832_at,9.4739
116835_at,3.8231
116840_at,5.8224
116841_at,10.147
116842_at,5.0187
116843_at,9.426
116844_at,7.9322
116931_at,4.1613
116933_at,3.9599
116966_at,3.4855
116969_at,4.5596
116983_at,5.1522
116984_at,7.0259
116985_at,8.9382
116986_at,3.8337
116987_at,7.7254
116988_at,6.2422
117_at,4.0827
117143_at,9.4441
117144_at,6.9171
117145_at,8.7461
117153_at,3.6046
117154_at,3.8539
117155_at,3.937
117156_at,4.0564
117157_at,3.8318
117159_at,3.5663
117166_at,4.964
117177_at,6.2362
117178_at,6.5067
117194_at,4.1531
117195_at,3.506
117196_at,3.7462
117245_at,4.1326
117246_at,8.8911
117247_at,3.9111
117248_at,4.0312
117283_at,3.9583
117285_at,4.1974
117286_at,4.7276
117289_at,3.8256
1173_at,11.175
1174_at,6.8079
1175_at,10.625
117531_at,3.5753
117532_at,4.9432
117579_at,3.7901
117581_at,3.5583
117583_at,4.1318
1178_at,3.6218
117852_at,4.5375
117854_at,8.8652
1179_at,4.23
118_at,8.2998
1180_at,4.4827
1181_at,5.4516
1182_at,8.4971
1183_at,4.2702
1184_at,4.5703
118421_at,3.3599
118424_at,5.9265
118425_at,3.6481
118426_at,7.2414
118427_at,3.467
118429_at,5.4442
118430_at,4.2293
118442_at,5.0497
118460_at,6.4348
118461_at,3.8684
118471_at,4.3102
118472_at,8.4262
118487_at,9.7564
118490_at,6.3105
118491_at,3.9206
1185_at,7.4634
1186_at,5.9264
118611_at,3.5868
118663_at,3.7348
118670_at,3.6304
118672_at,6.3873
118738_at,7.2815
118788_at,5.1581
1188_at,5.3114
118812_at,6.578
118813_at,7.5336
118856_at,3.5201
118881_at,6.3111
118924_at,5.864
118932_at,5.7704
118980_at,5.9136
118987_at,6.6924
119_at,4.5647
119032_at,8.8135
1191_at,8.6521
1192_at,11.592
1193_at,3.8815
119369_at,4.0567
119385_at,3.8229
119391_at,10.008
119392_at,6.5525
119395_at,7.2064
119467_at,3.645
1195_at,8.6924
119504_at,9.8529
119548_at,3.3341
119559_at,8.1913
119587_at,4.1417
1196_at,9.2822
119710_at,6.8116
1198_at,6.1639
12_at,12.135
120_at,8.9209
1200_at,9.2809
120065_at,4.3508
120066_at,3.9322
120071_at,5.2685
1201_at,6.7698
120103_at,10.069
120114_at,3.7927
120224_at,7.3558
120227_at,7.6552
1203_at,7.5206
120376_at,6.1741
120379_at,4.31
120400_at,4.1332
120425_at,3.7213
120526_at,9.5042
1207_at,12.999
1208_at,5.1856
120863_at,4.5784
120892_at,3.792
1209_at,7.9224
120935_at,3.9222
120939_at,9.5953
121006_at,3.5863
121053_at,8.0637
1211_at,12.261
1212_at,8.3277
121214_at,3.6129
121227_at,7.7872
121256_at,3.8388
121260_at,9.0955
121268_at,6.2751
121273_at,3.9607
121274_at,5.7103
121278_at,3.9371
1213_at,13.434
121340_at,3.9469
121355_at,3.9798
121391_at,4.3594
121441_at,8.7834
121457_at,7.7348
1215_at,3.5363
121506_at,11.472
121512_at,6.1948
121536_at,7.1837
121551_at,6.9285
121599_at,3.3125
121601_at,3.9323
121642_at,7.6626
121643_at,4.2708
121665_at,8.9254
121793_at,4.0542
121838_at,3.5322
121952_at,4.6945
122042_at,3.6607
122046_at,3.3848
122060_at,3.9962
122258_at,3.8815
122402_at,3.9119
122416_at,10.651
122481_at,5.3545
122509_at,8.3673
